[Mon Aug 04 18:49:10.555231 2025] [php:error] [pid 1716:tid 1188] [client ::1:56260] script 'C:/MyServer/www/info.php' not found or unable to stat, referer: http://localhost/
[Mon Sep 01 13:49:48.878426 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61924] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:48.878426 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61924] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:53.831666 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61925] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:53.831666 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61925] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:53.831666 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61925] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:59.155088 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61926] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:59.155088 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61926] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:49:59.155088 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61926] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:04.160288 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:04.160288 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:04.160288 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:09.154624 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:09.154624 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:09.154624 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:14.155120 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:14.155120 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:14.155120 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61928] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:19.155100 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61930] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:19.155100 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61930] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:19.155100 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61930] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:24.154836 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61932] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:24.154836 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61932] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:24.154836 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61932] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:29.170040 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:29.170040 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:29.170040 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:34.155215 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:34.155215 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:34.155215 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:39.156033 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:39.156033 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:39.156033 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61933] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:44.160549 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61936] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:44.160549 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61936] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:44.160549 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61936] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:49.159863 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61936] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:49.160900 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61936] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:49.161052 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61936] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:54.158475 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61938] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:54.158475 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61938] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:54.158475 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61938] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:59.155431 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61938] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:59.155431 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61938] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:50:59.155431 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61938] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:07.163230 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61939] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:07.163230 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61939] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:07.163230 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61939] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:27.129423 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61942] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:27.129945 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61942] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:27.129945 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61942] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:28.834824 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61942] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:28.834824 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61942] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:28.834824 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61942] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:33.848865 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61946] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:33.849875 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61946] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:33.849875 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61946] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:39.174411 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:39.174411 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:39.174411 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:44.154889 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:44.154889 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:44.154889 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:49.154686 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:49.154686 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:49.154686 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61948] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:53.842436 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61951] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:53.842436 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61951] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:51:53.842436 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61951] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:02.354851 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61952] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:02.354851 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61952] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:02.354851 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61952] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:03.826531 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:03.826531 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:03.826531 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:09.159591 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:09.159591 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:09.159591 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:14.160151 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:14.161039 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:14.161039 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:19.158844 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:19.158844 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:19.158844 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61953] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:24.158553 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:24.159554 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:24.159554 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:29.156907 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:29.156907 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:29.156907 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:34.154576 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:34.154576 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:34.154576 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:39.154328 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:39.154328 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:39.154328 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61955] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:44.170169 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61956] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:44.170169 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61956] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:44.170169 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61956] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:49.155022 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61956] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:49.155022 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61956] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:49.155022 2025] [php:notice] [pid 22504:tid 1220] [client ::1:61956] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:54.155141 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:54.155141 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:54.155141 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:59.155125 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:59.155125 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:52:59.155125 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:53:04.153986 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:53:04.153986 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:53:04.153986 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61958] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:53:09.158151 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61961] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:53:09.158151 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61961] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:53:09.158151 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61961] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:54:07.161916 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61963] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Mon Sep 01 13:54:07.161916 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61963] Fichier existe: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:54:07.161916 2025] [php:notice] [pid 22504:tid 1224] [client ::1:61963] Fichier lisible: oui, referer: http://localhost/dashboard/
[Mon Sep 01 13:55:07.157979 2025] [php:notice] [pid 22504:tid 1228] [client ::1:61968] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
